label	text
normal	各位同事好，原定于本周五15:00的部门周会因技术问题延期至下周二同一时间。会议议程已更新至内部系统，请提前准备项目进度报告。祝工作顺利！
normal	各位同事：附件为2023Q3项目执行报告及财务结算明细。重点事项包括：1）A项目进度达95%；2）客户投诉率同比下降12%；3）研发预算执行率98.7%。请于11月10日前提交反馈至pm@company.com。
normal	各位同事好，以下是第三季度项目进展报告： 1. 用户系统开发完成度92% 2. 测试环境部署完成 3. 下一步计划：12月1日前完成压力测试 附件：/home/user/q3-report.pdf
normal	尊敬的客户：您的订单（#12345）已从上海仓库发出，物流单号：SF123456789。预计3日内送达，请注意查收。如有疑问请联系客服400-800-1234。
normal	各位同事：根据最新会议记录，Q4项目A/B测试部分已完成85%，预计12月5日前完成全部开发。请各部门于11月25日前提交预算调整方案至财务部邮箱。会议纪要已同步至公司云盘：/project documents/2023Q4/meetinglog.pdf。
spam	尊敬的用户您好！您的邮箱验证码为【8A9B-C3D4-E5F6】。点击链接【https://fakebonus.com/claim】立即激活账户，享受全年免广告特权！未及时操作将导致账户永久冻结。客服热线：400-888-1234（24小时）
spam	尊敬的用户您好！您的账户已激活【终身会员】特权！立即点击下方链接【立即领取】享受全年0元购物！点击链接：http://free-goods.com?code=XYZ789，每日前100名赠送价值$500礼品卡！点击链接：http://win-prize2024.com，中奖率100%！点击链接：http://discount-vip.com，限时优惠倒计时24小时！
spam	点击领取价值$9999的加密货币投资秘籍！本课程含12个高收益项目案例，附赠独家交易机器人。立即注册：https://bit.ly/xyz123（注：课程费用$29.99/月）
normal	各位同事好，以下是第三阶段关键节点完成情况：1.需求确认完成率92% 2.技术方案已通过评审 3.测试环境部署完成（IP：192.168.1.100）。请于12月8日前反馈意见。
normal	各位同事好，本次会议确定将客户A的交付日期延后至3月15日。附件为最新排期表，请注意核对测试环境配置。如有疑问请随时联系我（电话：138-1234-5678）。
normal	尊敬的张先生，您于2023年11月8日订购的办公桌（订单号#20231108923）已由顺丰快递发出，物流单号SF123456789。预计1月15日送达，请保持手机畅通。如有疑问请联系客服400-800-1234。
normal	各位同事好，根据上周会议讨论结果，我们已确认2023年第四季度产品迭代需求，具体排期如下：1. 用户中心优化（12月15日完成）2. 支付接口升级（12月25日上线）请各部门于12月10日前反馈意见。
spam	尊敬的用户，您的会员服务将于3天后自动终止！立即访问【免费领取】链接（https://safeoffer.com）享受年度5折优惠，错过将恢复原价！点击下载安装包（ attachment: premium.exe）完成升级，客服24小时在线（电话：400-888-1234）。
spam	恭喜您获得2023年度幸运用户资格！点击链接【https://shortener.com/abc123】立即领取价值5999元的iPhone 15 Pro Max（含碎屏险）。本活动投资回报率高达30%！错过本次将失去所有福利！立即操作：https://bit.ly/xyz789
normal	各位同事好，现将Q3项目进展汇报如下：1. 完成系统升级（进度100%）；2. 客户需求确认（已收集32条）；3. 预算执行情况（实际支出87.5万元）。附件含详细数据图表，请于10月5日前反馈意见。[项目进度表.xlsx](http://intranet.example.com/files) 后续计划：10月15日启动压力测试。祝工作顺利！
spam	恭喜您获得【2023年度幸运用户】资格！点击链接立即领取：http://shortened URLs.com/claim?code=XYZ123（本活动仅限24小时内生效）重复推广信息已过滤
spam	尊敬的用户您好！您已成功参与【全球幸运大抽奖】活动，点击下方链接立即领取属于您的万元现金红包：[点击领取](http://www.fakelink123.com/surprise)。同时关注本公众号可额外获得【免费体检卡】和【全年购物折扣券】！活动仅剩最后24小时，立即行动别错过！
spam	尊敬的用户您好！您的会员账户将于3天后自动关闭，立即访问【点击领取】享受年度最低价5折！点击链接：http://freeoffer123.com促...（重复第3段内容）
spam	尊敬的用户您好！您的账户因未及时验证将自动关闭。点击下方链接立即领取888元现金红包：http://bit.ly/3x9XqZQ。本活动仅限24小时内有效，逾期作废。
spam	尊敬的用户您好！您已成功参与本季度幸运抽奖活动，点击下方链接立即领取属于您的专属奖金：  http://shortlink123.com claim  （温馨提示：本活动最终解释权归XX科技有限公司所有）  点击领取：http://shortlink456.com collect  注意：未按时领取将视为自动放弃，每日仅限3次领取机会
normal	各位同事好，请于10月12日17:00前将本季度报销单提交至财务部邮箱。本周重点会议安排详见附件日程表。如有疑问请联系财务部张经理。
spam	尊敬的用户您好！您的邮箱账户将在24小时内关闭。立即点击下方链接完成账户验证：http://freebonus.com激活，否则将无法接收重要通知。祝您购物愉快！
normal	尊敬的财务部同事，附件为2023年第四季度财务报告，请注意核对支出明细。如有疑问请于12月8日前联系张经理（电话：138-XXXX-XXXX）。祝工作顺利。
normal	各位同事：根据项目组最新进展，A/B测试部分已完成80%验收工作。请注意以下事项： 1. 12月8日10:00召开跨部门协调会（腾讯会议ID: 123456） 2. 附件为Q1季度报销模板（截止日期：2023-12-10）
spam	尊敬的用户，您的邮箱认证即将到期！点击下方链接完成验证并领取专属888元现金红包：https://safebonus.com验证。未及时操作可能导致账户永久冻结。另外，点击领取【免费】美妆大礼包：http://cosmetic deal.com。注意：本邮件含3处隐藏验证码，请仔细查看附件。
spam	尊敬的用户，您已被选为幸运会员！立即点击链接【http://www.fakelink123.com/cash】完成验证，即可领取专属奖金。本活动仅限24小时，错过不再有！
spam	您已被选中获得神秘奖金！点击链接【http://freebonus123.com】立即领取。本活动仅限24小时，错过不再有！重复点击三次以上可获额外福利。
spam	恭喜您获得本年度最大折扣！点击下方链接立即抢购：http://abc123.com?code=VIP2023（注意：该链接可能包含恶意脚本）  重复推广：点击领取免费大礼包>>http://xyz789.com<<  新用户专享：注册即送100元现金！
spam	点击链接立即领取价值$999会员资格！【点击此处】享受全年免广告特权！新用户注册即赠$50现金红包！【立即行动】限时72小时！
normal	各位同事：根据最新会议记录，Q4项目节点已按计划推进。附件为第三阶段开发文档（v2.3.1），请于12月5日前完成测试。技术问题请联系IT支持（分机8023）。
normal	尊敬的张经理，请查收附件中的季度财务报告。如需补充数据请于12月10日前联系财务部。祝商祺！ 财务部 王丽 联系电话：400-800-1234
spam	尊敬的用户您好！您已获得本年度唯一免费抽奖资格！点击下方链接即可领取价值5999元的iPhone 15 Pro Max（http://temp12345.com/surprise），每日前100名可额外获得2000元现金红包。活动倒计时24小时，立即点击参与：http://temp12345.com/redpacket  注意：本邮件含3条追踪链接，2张验证码图片
spam	尊敬的用户您好！您的会员账户将于48小时内自动关闭，立即扫码激活享全年5折特权！扫码后输入【VIP2024】可额外获得【888元现金红包】！扫码地址：https://bit.ly/spam1 领取时间：2024-01-01 23:59
normal	各位同事，2024年1月15日（周三）14:00将在A会议室召开Q1项目进度评审会，请携带最新方案文档。会议材料已上传至公司云盘：/proj/Q1_Review/。请准时出席，重要岗位需提交书面汇报。
normal	各位同事：以下是截至2023年10月15日的项目进展报告，请查收附件并确认完成情况：<br>1. 服务器迁移完成度：95%<br>2. 新功能开发：测试阶段<br>3. 客户反馈收集：已收到127条建议<br>请于10月20日前提交修订意见，相关文档见公司云盘：<a href='internal drive:project docs'>项目文档</a>
normal	尊敬的张经理，根据上周会议纪要，请于2024-01-15前确认以下事项： 1. 技术方案需在1月20日前完成评审 2. 供应商报价单（见附件）需补充增值税说明 3. 请在周例会（1月18日14:00）前反馈最终预算 附件：Q1-供应商报价明细_v2.pdf  如有疑问请联系：it support@company.com
normal	各位同事好！附件为第三季度项目最终版文档，请于12月8日前反馈修改意见。重要会议安排详见日历：2023-12-11 14:00 研发部会议室    联系人：张伟 联系电话：138-1234-5678
spam	恭喜您获得【幸运会员】资格！点击链接领取专属礼包：http://fakeurl123.com 限时24小时，中奖率100%！转发3人额外获得【投资理财秘籍】！
normal	各位同事好！根据研发部反馈，智能客服系统V2.3.1测试版已通过UAT验收，具体部署安排如下：  1. 部署时间：2024-01-05 08:00-12:00 2. 影响范围：华东区分公司客服中心 3. 预期功能：AI语义识别准确率提升至98.7%  请各部门提前做好数据迁移准备，技术支持热线：138-1234-5678  附件：部署手册_v230.pdf
